day,timestamp,route_id,route_path,hops,chains,dex_path,is_crosschain,mev_type,input_amount,output_amount,gross_profit,trading_fees,gas_cost,slippage_cost,total_price_impact,net_profit,roi_percent,success,simulation_passed,no_revert_protection,retry_attempted,execution_time_ms,liquidity_score,competition_level,amm_formula_used
6,2025-08-13 12:53:33,route_6_30,WETH → WMATIC → DAI → WETH,3,"ethereum,optimism,polygon,ethereum","TraderJoe,PancakeSwap,TraderJoe",True,none,144633.02580943736,42209.11953468269,-102423.90627475467,1087.6192644573389,87.55751205258078,-730.2731799534532,4.367683766877386,-102868.80987131112,-71.1240114735945,True,True,True,False,1779.6971814239178,0.7870090523647113,0.3,constant_product
6,2025-08-13 12:53:33,route_6_31,DAI → WBTC → WETH → DAI,3,"optimism,optimism,optimism,optimism","SushiSwap,Compound,TraderJoe",False,none,57803.321729801544,57803.321729801544,0,216.77955233322072,2.119476247585117,-261.40592468511625,1.547263089504633,-2.119476247585117,0,False,False,True,False,2307.8065222109144,0.8481672549097978,0.3,constant_product
6,2025-08-13 12:53:33,route_6_32,WMATIC → WETH → DAI → WMATIC,3,"arbitrum,ethereum,bsc,arbitrum","AaveV3,QuickSwap,Compound",True,none,70482.42717871776,70482.42717871776,0,553.0501522049647,4.677440332293077,-149.4153098126678,7.868323220609401,-4.677440332293077,0,False,True,True,False,2995.721172582935,0.9527765439305373,0.3,constant_product
6,2025-08-13 12:53:33,route_6_33,USDC → WBTC → USDT → USDC,3,"polygon,polygon,polygon,polygon","1inch,QuickSwap,1inch",False,none,150046.0782757708,150046.0782757708,0,904.3125215770702,0.7700155466623436,-436.7303316681969,4.124062642492286,-0.7700155466623436,0,False,False,True,False,1190.0012605022741,0.9655448657700995,0.3,constant_product
6,2025-08-13 12:53:33,route_6_34,WBTC → USDT → WBTC,2,"polygon,polygon,polygon","PancakeSwap,1inch",False,none,188594.88734134304,188594.88734134304,0,751.7178817205674,0.6660106289112349,-845.7395612428272,5.882663034112592,-0.6660106289112349,0,False,True,True,False,1671.974271614884,0.9066299761755694,0.3,constant_product
6,2025-08-13 12:53:33,route_6_35,USDT → WETH → USDT,2,"polygon,ethereum,polygon","QuickSwap,UniswapV3",True,none,64198.771045272086,18281.775941772194,-45916.995103499896,55.78902023841942,0.8941584763535134,-356.9970480136514,2.862545950496527,-45616.681234201016,-71.05538079854014,True,True,True,False,2233.849406790182,0.7225165274666672,0.3,constant_product
6,2025-08-13 12:53:33,route_6_36,DAI → WMATIC → DAI,2,"bsc,bsc,bsc","UniswapV3,AaveV3",False,none,86746.11459866018,86746.11459866018,0,469.5707633603716,0.896499601461369,-307.7772019052464,6.603229007994399,-0.896499601461369,0,False,False,True,False,2350.352169939323,0.9201058816488918,0.3,constant_product
6,2025-08-13 12:53:33,route_6_37,AAVE → USDC → DAI → AAVE,3,"arbitrum,polygon,ethereum,arbitrum","TraderJoe,UniswapV3,PancakeSwap",True,backrun,113430.24334757749,126729.32375560647,13299.080408028982,1498.927740730782,7.0395317784818685,78.201296534219,10.555120128163576,11714.9118389855,10.32785568755962,True,True,True,False,1658.812655457307,0.9119796697596704,0.3,constant_product
6,2025-08-13 12:53:33,route_6_38,USDC → LINK → USDC,2,"arbitrum,arbitrum,arbitrum","SushiSwap,SushiSwap",False,none,97980.51120907943,97980.51120907943,0,434.35238616388386,2.140627314121054,1141.048057837307,6.540006819025232,-2.140627314121054,0,False,False,True,True,1895.9022798646654,0.722047528081516,0.3,constant_product
6,2025-08-13 12:53:33,route_6_39,WMATIC → USDC → AAVE → WMATIC,3,"ethereum,ethereum,ethereum,ethereum","Balancer,TraderJoe,QuickSwap",False,none,94570.53559627387,94570.53559627387,0,875.95100641361,32.267953589182724,937.7061251120161,16.7534267033585,-32.267953589182724,0,False,True,True,True,2582.1008820086486,0.9818930990746666,0.3,constant_product
6,2025-08-13 12:53:33,route_6_40,LINK → WMATIC → WBTC → LINK,3,"arbitrum,arbitrum,arbitrum,arbitrum","PancakeSwap,QuickSwap,TraderJoe",False,none,107436.7798408863,107436.7798408863,0,891.1127020080819,2.3150063302268316,-399.36219428575765,8.493810896619529,-2.3150063302268316,0,False,True,True,False,1872.1229779173636,0.800657588225815,0.3,constant_product
6,2025-08-13 12:53:33,route_6_41,DAI → WETH → WBTC → DAI,3,"arbitrum,arbitrum,arbitrum,arbitrum","UniswapV3,Curve,Curve",False,none,185160.1934276305,44093.25576192641,-141066.93766570408,909.1698121770279,2.149133997886342,-1088.6627936628793,11.148592120927255,-140889.59381821612,-76.09064951278664,True,True,True,False,2796.0274264336376,0.7282650976355938,0.3,constant_product
6,2025-08-13 12:53:33,route_6_42,DAI → LINK → DAI,2,"polygon,polygon,polygon","PancakeSwap,PancakeSwap",False,none,52886.155585009314,248150.88334076147,195264.72775575216,324.37207951496725,0.6299470972493383,1412.5187429279827,8.003891692329512,193527.20698621197,365.9316977108233,True,True,True,False,1379.240625367312,0.7766134676945656,0.3,constant_product
6,2025-08-13 12:53:33,route_6_43,AAVE → WBTC → AAVE,2,"polygon,polygon,polygon","QuickSwap,SushiSwap",False,none,101276.91272413573,101276.91272413573,0,459.64885047686255,0.44441361624471776,-548.6526784148194,4.284641744003854,-0.44441361624471776,0,False,False,True,False,1425.405049151896,0.8521175641654138,0.3,constant_product
6,2025-08-13 12:53:33,route_6_44,DAI → AAVE → DAI,2,"bsc,optimism,bsc","Balancer,Compound",True,none,67364.15564066284,105302.13217336047,37937.976532697634,620.8965731373434,2.7728201254974922,279.12055966067777,6.072549642230147,37035.18657977412,54.977585969204476,True,True,True,False,2295.316721019363,0.7642713576985006,0.3,constant_product
6,2025-08-13 12:53:33,route_6_45,DAI → LINK → WBTC → WMATIC → DAI,4,"ethereum,bsc,arbitrum,ethereum,ethereum","Balancer,Balancer,1inch,PancakeSwap",True,backrun,184745.18245014217,842576.6218680913,657831.4394179492,4930.067835368367,122.64475415097328,4772.900696062338,128.7104788344318,648005.8261323675,350.75654885195564,True,True,True,False,1803.9715442604193,0.7744492874519022,0.3,constant_product
6,2025-08-13 12:53:33,route_6_46,LINK → USDC → WBTC → AAVE → LINK,4,"optimism,optimism,optimism,optimism,optimism","TraderJoe,1inch,UniswapV3,1inch",False,backrun,156481.17039088078,301096.990190711,144615.8197998302,2105.385806244545,6.226193448982593,1001.8279705696442,26.970091274776102,141502.379829567,90.4277361142573,True,True,True,False,2626.9551736146104,0.8072487007601775,0.3,constant_product
6,2025-08-13 12:53:33,route_6_47,USDC → LINK → USDC,2,"optimism,optimism,optimism","PancakeSwap,AaveV3",False,none,191452.44927457508,288281.57591140835,96829.12663683327,1041.1433026570628,2.236076502686072,698.8341409352621,12.785814064044008,95086.91311673826,49.66607294763182,True,True,True,False,1871.7118165562072,0.7782810656174716,0.3,constant_product
6,2025-08-13 12:53:33,route_6_48,USDC → USDT → USDC,2,"bsc,bsc,bsc","AaveV3,1inch",False,backrun,136992.68486583157,383943.7236425327,246951.03877670114,1265.0842990737556,1.3232955060950757,1696.632825942692,20.160158367114082,243987.9983561786,178.10293928842736,True,True,True,False,1160.5190561671686,0.812967933098339,0.3,constant_product
6,2025-08-13 12:53:33,route_6_49,USDT → USDC → USDT,2,"arbitrum,bsc,arbitrum","AaveV3,UniswapV3",True,none,59014.269116366195,30564.1569202524,-28450.112196113794,311.21700393823085,5.286791868088054,-199.94313608315414,2.6166802752106246,-28566.67285583696,-48.406382530144185,True,True,True,False,2168.812683541868,0.7972149469749162,0.3,constant_product
6,2025-08-13 12:53:33,route_6_50,USDC → AAVE → USDC,2,"ethereum,bsc,ethereum","UniswapV3,SushiSwap",True,none,168963.08208311035,696961.7893400023,527998.707256892,560.5959784768577,43.060729831758614,3621.3462222271696,11.36903236465695,523773.70432635624,309.99298655591525,True,True,True,False,1745.6254836431422,0.8141372938124936,0.3,constant_product
6,2025-08-13 12:53:33,route_6_51,DAI → WMATIC → DAI,2,"bsc,bsc,bsc","Compound,SushiSwap",False,none,197696.05391807915,197696.05391807915,0,670.7991349439134,1.203254133494916,7267.320326781791,23.027802329460343,-1.203254133494916,0,False,False,True,True,1473.8184645435063,0.8330997688864589,0.3,constant_product
6,2025-08-13 12:53:33,route_6_52,USDT → DAI → USDT,2,"arbitrum,arbitrum,arbitrum","TraderJoe,UniswapV3",False,none,129032.8501936424,129032.8501936424,0,1894.1057549086945,2.0037510577762028,2347.5678074668476,14.572413505666606,-2.0037510577762028,0,False,True,True,True,1616.0454523469675,0.9731573563758218,0.3,constant_product
6,2025-08-13 12:53:33,route_6_53,DAI → USDT → LINK → DAI,3,"arbitrum,arbitrum,arbitrum,arbitrum","Compound,PancakeSwap,SushiSwap",False,none,142550.5196004145,1561113.1772267185,1418562.657626304,2674.8709468677375,2.9834960745502292,10136.785224700892,24.768712764902336,1405748.0179586608,986.1402272675921,True,True,True,False,1562.7623688710976,0.7854185770219778,0.3,constant_product
6,2025-08-13 12:53:33,route_6_54,WBTC → USDC → AAVE → WETH → WBTC,4,"polygon,arbitrum,optimism,polygon,polygon","Compound,QuickSwap,Compound,Curve",True,none,137534.10978941142,28236.311972221058,-109297.79781719037,109.68954100176977,1.8291549268197962,-731.7696583711836,10.378050420721562,-108677.54685474776,-79.01861365238916,True,True,True,False,1534.002987892734,0.8304808761150622,0.3,constant_product
6,2025-08-13 12:53:33,route_6_55,WETH → WMATIC → WETH,2,"bsc,bsc,bsc","SushiSwap,Curve",False,backrun,152112.20852077607,160364.869951557,8252.661430780921,445.3012935816698,1.221540320715007,57.735684681761725,3.865917308665614,7748.402912196775,5.093873126652071,True,True,True,False,2463.120985310589,0.8003992085944764,0.3,constant_product
6,2025-08-13 12:53:33,route_6_56,USDC → DAI → USDC,2,"bsc,bsc,bsc","1inch,SushiSwap",False,none,192104.33915240015,192104.33915240015,0,1070.696584856386,1.2125020653635934,-1048.1795330991965,27.548447268439688,-1.2125020653635934,0,False,False,True,False,1038.5079753246732,0.7531164725151375,0.3,constant_product
6,2025-08-13 12:53:33,route_6_57,AAVE → DAI → AAVE,2,"optimism,optimism,optimism","TraderJoe,UniswapV3",False,none,60295.76195730643,60295.76195730643,0,558.4883995545683,1.671967403479993,3630.751403250238,5.863557986282732,-1.671967403479993,0,False,True,True,True,1319.5819356767024,0.8198465656656768,0.3,constant_product
7,2025-08-14 12:53:33,route_7_0,USDC → WETH → WBTC → USDC,3,"polygon,polygon,polygon,polygon","Curve,Balancer,Curve",False,none,179139.59541325952,179139.59541325952,0,6039.322475555578,0.5689910674242128,12199.261394966657,87.5551048584158,-0.5689910674242128,0,False,False,True,True,2572.3301201167055,0.9917321074837011,0.3,constant_product
7,2025-08-14 12:53:33,route_7_1,AAVE → USDC → AAVE,2,"ethereum,ethereum,ethereum","Compound,SushiSwap",False,none,161771.4107438401,161771.4107438401,0,632.7312723921782,25.49096278881987,-780.8580356566707,2.1354486390920737,-25.49096278881987,0,False,True,True,False,1764.3058093025131,0.9415995612772794,0.3,constant_product
7,2025-08-14 12:53:33,route_7_2,WMATIC → USDC → WETH → DAI → WMATIC,4,"optimism,optimism,optimism,optimism,optimism","AaveV3,AaveV3,1inch,1inch",False,backrun,172614.8195886855,89543.29744299166,-83071.52214569383,1679.4420247350022,6.153522005430148,-625.4271513063726,29.277299822703363,-84131.6905411279,-48.73955245650446,True,True,True,False,1413.9403870657623,0.7471220760714172,0.3,constant_product
7,2025-08-14 12:53:33,route_7_3,LINK → USDC → AAVE → LINK,3,"optimism,optimism,optimism,optimism","Compound,Balancer,QuickSwap",False,none,148662.62139900168,1177.2481402954033,-147485.37325870627,97.09081613341314,2.1434897546558083,-990.4000417516005,1.951375465598815,-146594.2075228427,-98.60865235881488,True,True,True,False,1503.5228952948617,0.8284757533112622,0.3,constant_product
7,2025-08-14 12:53:33,route_7_4,WBTC → AAVE → WBTC,2,"arbitrum,arbitrum,arbitrum","PancakeSwap,SushiSwap",False,frontrun,121330.59989481878,430986.70207674406,309656.10218192526,140.6040310979764,2.8805449978217923,2370.6090329597037,9.898933547493934,307142.00857286976,253.1447209847561,True,True,True,False,2140.571740042396,0.7344381343510701,0.3,constant_product
7,2025-08-14 12:53:33,route_7_5,WBTC → LINK → WBTC,2,"optimism,ethereum,optimism","Balancer,UniswapV3",True,backrun,190853.49597419795,2428885.7254085303,2238032.2294343323,2467.7987704604925,5.614650348219623,17367.428344970856,20.807640865622496,2218191.387668553,1162.2482346188913,True,True,True,False,1113.5724730372795,0.7239866738040447,0.3,constant_product
7,2025-08-14 12:53:33,route_7_6,WMATIC → WBTC → WMATIC,2,"bsc,bsc,bsc","SushiSwap,PancakeSwap",False,none,103270.35356357806,286576.65202725766,183306.29846367962,668.6811180110477,0.8314047575011215,1266.0287828478795,8.510493249577658,181370.75715806318,175.62712908347203,True,True,True,False,1048.918011730632,0.8093369985326877,0.3,constant_product
7,2025-08-14 12:53:33,route_7_7,WMATIC → LINK → WMATIC,2,"arbitrum,arbitrum,arbitrum","Curve,Compound",False,none,116953.1420888421,116953.1420888421,0,845.8173497632856,2.6468918693481776,-723.350497093175,6.39434283693919,-2.6468918693481776,0,False,True,True,False,1612.979130652665,0.725916342653906,0.3,constant_product
7,2025-08-14 12:53:33,route_7_8,USDC → AAVE → USDC,2,"polygon,polygon,polygon","SushiSwap,Curve",False,none,110647.83158545074,171512.75066574325,60864.919080292515,387.44432343100397,0.47020283042853334,456.54499761251,12.787305677096931,60020.45955641857,54.24458726067864,True,True,True,False,2266.61536122495,0.7499045353034324,0.3,constant_product
7,2025-08-14 12:53:33,route_7_9,LINK → USDC → WETH → USDT → LINK,4,"arbitrum,arbitrum,arbitrum,arbitrum,arbitrum","TraderJoe,TraderJoe,PancakeSwap,Curve",False,frontrun,195339.9751174658,352173.57352447056,156833.59840700476,5035.237655357197,5.394768064328929,958.2168365832462,38.318923577198206,150834.749147,77.2165293132125,True,True,True,False,2784.0071267289077,0.8890232409916773,0.3,constant_product
7,2025-08-14 12:53:33,route_7_10,USDC → WETH → AAVE → DAI → USDC,4,"ethereum,ethereum,ethereum,ethereum,ethereum","SushiSwap,AaveV3,AaveV3,QuickSwap",False,none,59344.05445922128,9730.670573291349,-49613.383885929936,168.42302019454846,42.100164298937266,-319.07251802050047,2.88636852586361,-49504.83455240292,-83.4200409856063,True,True,True,False,2834.0827223542774,0.85688216962966,0.3,constant_product
7,2025-08-14 12:53:33,route_7_11,WETH → USDC → AAVE → USDT → WETH,4,"polygon,arbitrum,bsc,polygon,polygon","SushiSwap,Curve,Compound,Compound",True,none,119625.90314741581,119625.90314741581,0,809.6230847256467,1.3144960072221803,-30.40905567740541,9.440425809518722,-1.3144960072221803,0,False,True,True,False,1520.668197774129,0.7929154348097389,0.3,constant_product
7,2025-08-14 12:53:33,route_7_12,LINK → DAI → LINK,2,"polygon,polygon,polygon","TraderJoe,Compound",False,none,95385.44505308609,95385.44505308609,0,299.17771129059605,0.490462996910239,-347.53379040379457,2.775364445527997,-0.490462996910239,0,False,False,True,False,2484.7042088957332,0.9325161484847441,0.3,constant_product
7,2025-08-14 12:53:33,route_7_13,USDT → WMATIC → USDT,2,"bsc,bsc,bsc","AaveV3,UniswapV3",False,none,56866.06813898199,682992.4725662179,626126.404427236,109.20428931975994,0.9710645452779189,3841.3945816944997,10.300397772813787,622174.8344916763,1094.1055973327832,True,True,True,False,2210.233508660922,0.8864825769153584,0.3,constant_product
7,2025-08-14 12:53:33,route_7_14,USDT → WMATIC → AAVE → USDT,3,"optimism,optimism,optimism,optimism","Compound,AaveV3,PancakeSwap",False,none,195041.55480656622,195041.55480656622,0,338.271546754454,3.5636333461721366,-475.5807233671239,5.6181995968097205,-3.5636333461721366,0,False,True,True,False,1912.2175158594582,0.9935161132382969,0.3,constant_product
7,2025-08-14 12:53:33,route_7_15,WMATIC → AAVE → USDC → WMATIC,3,"optimism,optimism,optimism,optimism","Compound,Curve,TraderJoe",False,none,148158.44865415827,622115.1370707174,473956.68841655913,818.9621667496515,3.140534698569509,3334.6830416929215,45.51968903752551,469799.902673418,317.0928873385125,True,True,True,False,1898.7366304184404,0.7964160812175144,0.3,constant_product
7,2025-08-14 12:53:33,route_7_16,WMATIC → WETH → WMATIC,2,"optimism,polygon,optimism","Curve,PancakeSwap",True,none,85718.8726135776,85718.8726135776,0,311.057035254841,5.539847694580692,-454.1094360058826,1.767754915230444,-5.539847694580692,0,False,False,True,False,1650.3194480895736,0.8714803357292286,0.3,constant_product
7,2025-08-14 12:53:33,route_7_17,WBTC → USDT → USDC → WBTC,3,"bsc,polygon,ethereum,bsc","PancakeSwap,SushiSwap,Balancer",True,none,131621.5464163243,131621.5464163243,0,573.55633318228,2.4073668561004453,-343.1681553873296,6.250015984564209,-2.4073668561004453,0,False,True,True,False,2899.766376058286,0.7196862509769361,0.3,constant_product
7,2025-08-14 12:53:33,route_7_18,AAVE → LINK → WETH → AAVE,3,"optimism,ethereum,polygon,optimism","Compound,1inch,PancakeSwap",True,none,78864.8983595023,308012.09219680296,229147.19383730064,541.3526046326388,4.260618427489437,1821.6915798878986,4.763057743184535,226779.8890343526,287.55491194648613,True,True,True,False,2896.5553111279755,0.7050124859127281,0.3,constant_product
7,2025-08-14 12:53:33,route_7_19,DAI → AAVE → LINK → DAI,3,"optimism,polygon,bsc,optimism","AaveV3,TraderJoe,Curve",True,none,181186.19700326887,1445633.976935282,1264447.779932013,2305.7384845128176,6.529952129507766,9670.857354182444,40.27003690383523,1252464.6541411881,691.2583159514032,True,True,True,False,2259.9397176053935,0.7351714710826234,0.3,constant_product
7,2025-08-14 12:53:33,route_7_20,DAI → AAVE → DAI,2,"arbitrum,arbitrum,arbitrum","Compound,PancakeSwap",False,none,140421.12196535483,140421.12196535483,0,495.36268940491624,2.044901412078074,1722.4765940809757,9.020353183679427,-2.044901412078074,0,False,True,True,True,2178.7715102952056,0.9274434523372934,0.3,constant_product
7,2025-08-14 12:53:33,route_7_21,LINK → WMATIC → USDC → AAVE → LINK,4,"arbitrum,polygon,bsc,arbitrum,arbitrum","Curve,QuickSwap,Balancer,TraderJoe",True,none,79295.34087437282,24804.49692823177,-54490.84394614105,310.133138030828,8.663947444427285,-287.0338969036425,2.1353081765913635,-54522.60713471266,-68.75890378110932,True,True,True,False,2382.328158965436,0.9732438036978325,0.3,constant_product
7,2025-08-14 12:53:33,route_7_22,LINK → AAVE → WMATIC → LINK,3,"bsc,bsc,bsc,bsc","Compound,TraderJoe,1inch",False,none,55195.202816575664,38990.9997332115,-16204.203083364162,605.6225249799428,1.3900833913533748,-85.19822231822685,4.830587386491311,-16726.01746941723,-30.30338981632339,True,True,True,False,2454.847993526567,0.9742214604450711,0.3,constant_product
7,2025-08-14 12:53:33,route_7_23,WBTC → USDC → AAVE → WBTC,3,"arbitrum,arbitrum,arbitrum,arbitrum","QuickSwap,QuickSwap,SushiSwap",False,none,132874.4633890944,132874.4633890944,0,2284.307364894183,2.8669041099320878,1750.6077890515903,33.922231680360476,-2.8669041099320878,0,False,False,True,True,2360.1110731859058,0.8222983290041348,0.3,constant_product
7,2025-08-14 12:53:33,route_7_24,AAVE → USDC → DAI → AAVE,3,"arbitrum,arbitrum,arbitrum,arbitrum","Compound,UniswapV3,QuickSwap",False,none,140166.9034872742,296269.8144570768,156102.9109698026,1062.0786866505182,2.433775371915482,1004.9883371602197,11.155794329037157,154033.41017061996,109.89285368967626,True,True,True,False,2651.154781569448,0.8562014116734632,0.3,constant_product
7,2025-08-14 12:53:33,route_7_25,WMATIC → USDT → LINK → WMATIC,3,"bsc,optimism,polygon,bsc","PancakeSwap,QuickSwap,PancakeSwap",True,none,148053.57743591984,148053.57743591984,0,1518.9478906731338,2.867567511494797,-277.3927868036832,18.407632349456087,-2.867567511494797,0,False,True,True,False,2061.3920395873456,0.9025803562981884,0.3,constant_product
7,2025-08-14 12:53:33,route_7_26,LINK → WMATIC → LINK,2,"polygon,polygon,polygon","Balancer,SushiSwap",False,frontrun,134015.93067584024,552088.899977251,418072.9693014107,3435.55109225859,0.7331543375801234,3084.6539097795435,32.762982313109106,411552.031145035,307.09187263751744,True,True,True,False,1838.6318505588724,0.7621733199030012,0.3,constant_product
7,2025-08-14 12:53:33,route_7_27,USDC → WMATIC → WETH → USDC,3,"bsc,bsc,bsc,bsc","Curve,1inch,1inch",False,none,188864.6069564075,188864.6069564075,0,1050.0503401049043,1.7193534225630251,-855.5255451180002,8.88936132051856,-1.7193534225630251,0,False,False,True,False,1406.1543025404524,0.9708037612890639,0.3,constant_product
7,2025-08-14 12:53:33,route_7_28,USDT → USDC → WETH → WMATIC → USDT,4,"optimism,optimism,optimism,optimism,optimism","Curve,Curve,TraderJoe,TraderJoe",False,backrun,100872.68997705888,123147.50019109489,22274.810214036013,849.8878033627129,6.355997862163277,124.74813519718138,8.71294480488245,21293.818277613955,21.10959694091308,True,True,True,False,3381.0416295788386,0.939958706725259,0.3,constant_product
7,2025-08-14 12:53:33,route_7_29,DAI → WBTC → DAI,2,"bsc,polygon,bsc","QuickSwap,SushiSwap",True,none,74820.17542490867,74820.17542490867,0,294.8322492369495,1.8854462927600175,-331.00302485766474,1.9662588808794794,-1.8854462927600175,0,False,False,True,False,1372.4692996632484,0.9631590667013461,0.3,constant_product
7,2025-08-14 12:53:33,route_7_30,USDT → DAI → LINK → USDT,3,"optimism,optimism,optimism,optimism","UniswapV3,1inch,1inch",False,none,149357.20675303537,581974.1420275713,432616.93527453596,1252.2573474899298,3.1216762625252095,2369.2549482983977,14.68736179082858,428992.3013024851,287.2257125240907,True,False,True,True,2130.1512536798336,0.9523434578919376,0.3,constant_product
7,2025-08-14 12:53:33,route_7_31,WBTC → USDC → WBTC,2,"optimism,optimism,optimism","Curve,AaveV3",False,none,130505.36278761702,169415.50078511916,38910.13799750214,689.2403516985135,1.7347873355947756,258.882018654626,11.802803877469398,37960.28083981341,29.087142496657055,True,True,True,False,1710.4273270383887,0.8346669223551839,0.3,constant_product
7,2025-08-14 12:53:33,route_7_32,WBTC → USDT → WBTC,2,"polygon,polygon,polygon","UniswapV3,PancakeSwap",False,none,178581.14102510578,178581.14102510578,0,1057.6240337053478,0.4275915353189837,436.1510710642141,22.091054978935997,-0.4275915353189837,0,False,False,True,True,1539.1543377243697,0.8161432432982971,0.3,constant_product
7,2025-08-14 12:53:33,route_7_33,USDT → WBTC → USDT,2,"ethereum,ethereum,ethereum","1inch,PancakeSwap",False,none,76775.8470658195,76775.8470658195,0,340.4697010345498,24.042534253566423,-412.70202746847104,2.9865575412774708,-24.042534253566423,0,False,False,True,False,2147.4433160843882,0.7241654400015824,0.3,constant_product
7,2025-08-14 12:53:33,route_7_34,USDC → WMATIC → USDT → LINK → USDC,4,"bsc,bsc,bsc,bsc,bsc","PancakeSwap,Curve,AaveV3,Balancer",False,frontrun,77531.68003021153,25291.541760478034,-52240.13826973349,371.3986613856353,2.124022825056575,-338.8677887072784,2.4688699473952114,-52274.7931652369,-67.42378489008254,True,True,True,False,2051.008738227686,0.8513267768213219,0.3,constant_product
7,2025-08-14 12:53:33,route_7_35,USDT → WBTC → USDC → USDT,3,"bsc,optimism,arbitrum,bsc","UniswapV3,Compound,TraderJoe",True,none,199034.76157204589,502837.8140991659,303803.05252712,1936.5332700263002,3.394762016003496,1834.0962161014893,40.58264985604943,300029.02827897615,150.74202411138756,True,True,True,False,2111.4976924829093,0.8962877591765598,0.3,constant_product
7,2025-08-14 12:53:33,route_7_36,AAVE → WBTC → AAVE,2,"polygon,polygon,polygon","UniswapV3,UniswapV3",False,none,70206.68199377893,70206.68199377893,0,257.779156870319,0.5507747508254558,-280.56437597821275,2.7025452270361896,-0.5507747508254558,0,False,False,True,False,1421.756912790787,0.8284936856145144,0.3,constant_product
7,2025-08-14 12:53:33,route_7_37,USDC → AAVE → DAI → USDC,3,"arbitrum,arbitrum,arbitrum,arbitrum","QuickSwap,AaveV3,1inch",False,backrun,175312.17463581596,369695.6595923191,194383.48495650315,1583.154006665577,3.972450342433143,1467.7819211534656,13.006745303731218,191328.57657834166,109.13593250200523,True,True,True,False,2884.1660861789424,0.7449039991839284,0.3,constant_product
7,2025-08-14 12:53:33,route_7_38,LINK → WBTC → LINK,2,"arbitrum,optimism,arbitrum","Balancer,TraderJoe",True,none,136964.90755599702,3031882.8415568266,2894917.9340008297,574.7958011596153,3.9012878373238142,16718.574588321168,20.607466410780166,2877620.6623235117,2100.991205464085,True,True,True,False,2392.488779150554,0.9224853702427485,0.3,constant_product
7,2025-08-14 12:53:33,route_7_39,WETH → USDC → WETH,2,"arbitrum,arbitrum,arbitrum","PancakeSwap,Balancer",False,frontrun,146827.21179469058,146827.21179469058,0,828.5255871290312,3.8683542842737735,506.0633416990737,15.715279076844347,-3.8683542842737735,0,False,False,True,True,909.6904102160014,0.9495271349913486,0.3,constant_product
7,2025-08-14 12:53:33,route_7_40,WMATIC → WETH → AAVE → LINK → WMATIC,4,"ethereum,ethereum,ethereum,ethereum,ethereum","SushiSwap,Compound,UniswapV3,PancakeSwap",False,none,108730.70019871433,108730.70019871433,0,940.5699458391356,52.93767655602758,-3.9362260995918175,14.75117765709368,-52.93767655602758,0,False,True,True,False,2144.1863065860903,0.7575805229791344,0.3,constant_product
7,2025-08-14 12:53:33,route_7_41,LINK → WMATIC → AAVE → WBTC → LINK,4,"arbitrum,arbitrum,arbitrum,arbitrum,arbitrum","UniswapV3,1inch,QuickSwap,QuickSwap",False,none,168018.06711329558,168018.06711329558,0,1438.0963026880006,2.8096872488971907,-664.1673583900599,9.7508414124262,-2.8096872488971907,0,False,True,True,False,2097.3387087433193,0.8888585671529081,0.3,constant_product
7,2025-08-14 12:53:33,route_7_42,AAVE → LINK → USDC → AAVE,3,"optimism,optimism,optimism,optimism","QuickSwap,Balancer,1inch",False,frontrun,166740.6981060449,166740.6981060449,0,891.9265943064918,4.468369217138077,-959.9875853548126,11.393020677867653,-4.468369217138077,0,False,False,True,False,1774.9135199358855,0.7700870020929578,0.3,constant_product
7,2025-08-14 12:53:33,route_7_43,USDT → DAI → AAVE → USDT,3,"polygon,polygon,polygon,polygon","Curve,UniswapV3,Curve",False,frontrun,199013.62519131665,132120.22609033762,-66893.39910097903,1258.3852354856172,1.2935295118414107,-528.009687451228,7.691858394772017,-67625.06817852525,-33.98011975989866,True,True,True,False,1621.7826373485298,0.7106699696121432,0.3,constant_product
7,2025-08-14 12:53:33,route_7_44,LINK → AAVE → USDC → LINK,3,"polygon,polygon,polygon,polygon","UniswapV3,TraderJoe,Balancer",False,backrun,64125.79278782586,301287.8720926442,237162.07930481836,540.1132497193289,0.8372312994069183,1675.3669126520874,32.77997605576332,234945.76191114754,366.38262342972774,True,True,True,False,1986.488858769639,0.793577237320988,0.3,constant_product
7,2025-08-14 12:53:33,route_7_45,WETH → USDC → WMATIC → WETH,3,"ethereum,arbitrum,optimism,ethereum","1inch,Compound,1inch",True,none,76293.5204089483,46017.30076783014,-30276.219641118165,598.4387309930593,62.525525708157886,-240.1248094876811,6.129850694367127,-30697.0590883317,-40.235473371512306,True,True,True,False,2861.9042690843653,0.7068864199889496,0.3,constant_product
7,2025-08-14 12:53:33,route_7_46,DAI → WBTC → USDT → AAVE → DAI,4,"optimism,arbitrum,polygon,optimism,optimism","UniswapV3,UniswapV3,AaveV3,QuickSwap",True,none,140210.91952832646,965886.125228815,825675.2057004885,881.3735937451648,8.06066450713532,6206.998548198186,34.13602439648665,818578.7728940381,583.8195595947595,True,False,True,True,1821.744068872375,0.7482517937628664,0.3,constant_product
